story_id,url,published,player,team,status,date,date_type,quote,notes,verified,reject_reason
30982429,https://www.espncricinfo.com/story/_/id/30982429/nz-covid-19-lockdown-wellington-host-remainder-australia-men-england-women-matches,2021-03-01,Mark Chapman,New Zealand,false_positive,2021-03-01,published,"Later in the day, NZC confirmed that all four players were found negative and they would be able to train with the rest of the team from Tuesday.*",Not a false positive: precautionary test after returning home to Auckland amid lockdown; negative,False,name not in quote
30982429,https://www.espncricinfo.com/story/_/id/30982429/nz-covid-19-lockdown-wellington-host-remainder-australia-men-england-women-matches,2021-03-01,Jimmy Neesham,New Zealand,false_positive,2021-03-01,published,"Later in the day, NZC confirmed that all four players were found negative and they would be able to train with the rest of the team from Tuesday.*",Not a false positive: precautionary test after returning home to Auckland amid lockdown; negative,False,name not in quote
30982429,https://www.espncricinfo.com/story/_/id/30982429/nz-covid-19-lockdown-wellington-host-remainder-australia-men-england-women-matches,2021-03-01,Glenn Phillips,New Zealand,false_positive,2021-03-01,published,"Later in the day, NZC confirmed that all four players were found negative and they would be able to train with the rest of the team from Tuesday.*",Not a false positive: precautionary test after returning home to Auckland amid lockdown; negative,False,name not in quote
1257936,https://www.espncricinfo.com/story/ipl-2021-devdutt-padikkal-links-up-with-royal-challengers-bangalore-after-testing-negative-for-covid-19-1257936,2021-04-07T06:01:51+00:00,Daniel Sams,Royal Challengers Bangalore,positive,2021-04-07,test_date,"A second test on April 7, however, returned a positive result, as a result of which he had to go into isolation at a designated medical facility.",,False,name not in quote
31207074,https://www.espncricinfo.com/story/_/id/31207074/ipl-2021-devdutt-padikkal-links-royal-challengers-bangalore-testing-negative-covid-19,2021-04-07T06:01:51+00:00,Daniel Sams,Royal Challengers Bangalore,positive,2021-04-07,test_date,"A second test on April 7, however, returned a positive result, as a result of which he had to go into isolation at a designated medical facility.",,False,name not in quote
1257957,https://www.espncricinfo.com/story/tracker-how-covid-19-has-affected-ipl-2021-1257957,2021-04-07T14:43:01+00:00,Daniel Sams,Royal Challengers Bangalore,positive,2021-04-07,test_date,But a second test result on April 7 came out positive.,,False,name not in quote
1257957,https://www.espncricinfo.com/story/tracker-how-covid-19-has-affected-ipl-2021-1257957,2021-04-07T14:43:01+00:00,Nitish Rana,Kolkata Knight Riders,positive,2021-03-22,test_date,"However, he tested positive on March 22.","Story internally inconsistent: also says 'Rana tested positive on April 3 after arriving in Mumbai'; negative on April 1, so March 22 is consistent",False,name not in quote
31209241,https://www.espncricinfo.com/story/_/id/31209241/tracker-how-covid-19-affected-ipl-2021,2021-04-07T14:43:01+00:00,Daniel Sams,Royal Challengers Bangalore,positive,2021-04-07,test_date,But a second test result on April 7 came out positive.,,False,name not in quote
31209241,https://www.espncricinfo.com/story/_/id/31209241/tracker-how-covid-19-affected-ipl-2021,2021-04-07T14:43:01+00:00,Nitish Rana,Kolkata Knight Riders,positive,2021-03-22,test_date,"However, he tested positive on March 22.","Story internally inconsistent: also says 'Rana tested positive on April 3 after arriving in Mumbai'; negative on April 1, so March 22 is consistent",False,name not in quote
1263767,https://www.espncricinfo.com/story/recovering-from-covid-is-like-experiencing-an-episode-of-man-vs-wild-1263767,2021-05-22T02:36:23+00:00,Varun Chakravarthy,Kolkata Knight Riders / Tamil Nadu,positive,2021-05-01,test_date,(Tested positive - May 1. Recover,Quote is a truncated header in the archived text; intro also lists him among those who tested positive.,False,name not in quote
1271507,https://www.espncricinfo.com/story/sl-vs-ind-t20i-series-yuzvendra-chahal-and-k-gowtham-test-positive-for-covid-19-in-sri-lanka-1271507,2021-07-30T06:29:00+00:00,Hardik Pandya,India,close_contact,2021-07-30,published,"Chahal and Gowtham, along with Krunal, will have to stay back in Colombo for the time being, while four out of the other six players - Krunal's brother Hardik, Manish Pandey, Deepak Chahar and Ishan Kishan - will be returning home along with the rest of the Indian squad, which is scheduled to fly ba",Named as among 'the other six' of Krunal's eight immediate contacts (previous sentence); quote truncated,False,name not in quote
1297592,https://www.espncricinfo.com/story/under-19-world-cup-captain-yash-dhull-and-five-others-test-positive-for-covid-19-and-miss-india-match-against-ireland-1297592,2022-01-19,Aaradhya Yadav,India U19,positive,2022-01-19,relative_to_published,"A BCCI statement* detailing the medical status of the players said that while Sidharth had returned a positive RT-PCR test, Dhull, Aaradhya and Rasheed have returned positive Rapid Antigen Tests so far",Positive Rapid Antigen Test before Wednesday's game,False,name not in quote
1297592,https://www.espncricinfo.com/story/under-19-world-cup-captain-yash-dhull-and-five-others-test-positive-for-covid-19-and-miss-india-match-against-ireland-1297592,2022-01-19,Siddarth Yadav,India U19,positive,2022-01-19,relative_to_published,"A BCCI statement* detailing the medical status of the players said that while Sidharth had returned a positive RT-PCR test, Dhull, Aaradhya and Rasheed have returned positive Rapid Antigen Tests so far",Positive RT-PCR (spelled Sidharth in statement),False,name not in quote
1298371,https://www.espncricinfo.com/story/under-19-world-cup-india-add-vasu-vats-as-temporary-covid-replacement-for-manav-parakh-1298371,2022-01-22,Aaradhya Yadav,India U19,positive,2022-01-22,published,"But, while Aaradhya has since tested positive for Covid-19, Vats has returned negative tests.",,False,name not in quote
1364178,https://www.espncricinfo.com/story/ipl-insists-on-seven-day-isolation-period-for-covid-19-cases-1364178,2023-03-18T13:35:00+00:00,Matt Renshaw,Australia,positive,2023-03-18,retrospective,"In January, Australian opener Matt Renshwaw reported Covid-19 symptoms on the first morning of the New Year's Test against South Africa in Sydney, tested positive before toss, but went on to play the match.",Past infection Jan 2023; spelled 'Renshwaw' in text; published date used,False,name not in quote
